수도권,126464.0,42.779388334308685
경상도,69728.0,23.587117201533054
전라도,27480.0,9.295748920062648
충청도,37711.0,12.756622544559043
강원도,10624.0,3.593815011890305
제주도,23612.0,7.987307987646261
총합,295619.0,100.0
