,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_max_features,param_n_estimators,param_n_jobs,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
777,1.1841508388519286,0.34082578111809303,0.3021115303039551,0.022486358653168316,balanced,gini,6,log2,300,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10951563036757128,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.3996996735218471,0.3956039161902188,667
778,1.0651842594146728,0.04582972857950764,0.3297987461090088,0.017087757139008664,balanced,gini,6,log2,300,-1,99,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 99}",0.9936791480590862,0.10903469598076262,0.7515630367571281,0.01381063625120242,0.1289679813109798,0.3994110996718318,0.39580579925171067,1075
779,1.1070588111877442,0.02489470769328336,0.3426360130310059,0.019105875207397253,balanced,gini,6,log2,300,-1,1008,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 1008}",0.9936791480590862,0.10903469598076262,0.7515630367571281,0.01381063625120242,0.1289679813109798,0.3994110996718318,0.39580579925171067,1075
780,0.3940112590789795,0.026746410099967886,0.0812063217163086,0.003436352380602977,balanced,gini,7,auto,50,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12999862580733818,0.3996309695535838,0.39565505603928647,766
781,0.381573486328125,0.014232809735048058,0.08021397590637207,0.005264157753747852,balanced,gini,7,auto,50,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.1289679813109798,0.3994248406543121,0.39579571923202034,1003
782,0.37883434295654295,0.008607679074668258,0.08779091835021972,0.007113034656730902,balanced,gini,7,auto,50,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10958433527997252,0.7515630367571281,0.01381063625120242,0.12972378727497594,0.399672188724473,0.39562196008446077,688
783,0.36385626792907716,0.0027913976880354027,0.07833542823791503,0.0063748635434768336,balanced,gini,7,auto,50,-1,99,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 99}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.1289679813109798,0.3994248406543121,0.39579571923202034,1003
784,0.37565293312072756,0.01853838826586558,0.07832169532775879,0.006451580036274369,balanced,gini,7,auto,50,-1,1008,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 1008}",0.9936791480590862,0.10958433527997252,0.7515630367571281,0.01381063625120242,0.12972378727497594,0.399672188724473,0.39562196008446077,688
785,0.491375207901001,0.008454910888271452,0.11813678741455078,0.003070256480771412,balanced,gini,7,auto,100,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,793
786,0.47939305305480956,0.012470864590988694,0.11309261322021484,0.004340167621337267,balanced,gini,7,auto,100,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,793
